ruc_norm,razon_social,ciiu_norm,actividad,segmento,foco_alto_valor,provincia,cant_empleados,activo_total,patrimonio,pasivo_total,ventas_netas,utilidad_operativa,utilidad_neta,anio
67697,SODERAL SOCIEDAD DE DESTILACION DE ALCOHOLES S.A.,G4630,"G4630.95 - VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS, INCLUSO EL ENVASADO DE VINO A GRANEL SIN TRANSFORMACIÓN.",comercio_mayorista,FALSE,GUAYAS,96,59239518.63,29586874.34,29652644.290000003,36204263.33,2094636.71,1430923.97,2024
82137,FRUSHI S.A.,A0122,A0122.02 - CULTIVO DE MANGOS.,cultivo_fruticola,FALSE,GUAYAS,4,58074013.5,21805467.35,36268546.15,850860.49,0,605130.61,2024
131752,BARRY CALLEBAUT ECUADOR S. A.,G4630,"G4630.14 - VENTA AL POR MAYOR DE CAFÉ, CACAO, TE Y ESPECIAS.",comercio_mayorista,FALSE,GUAYAS,172,58026706.04,23103994.22,34922711.82,555289378.21,1330958.33,1294702.42,2024
1833,PALMERAS DE LOS ANDES SA,A0126,A0126.01 - CULTIVO DE PALMAS DE ACEITE (PALMA AFRICANA).,cultivo_fruticola,FALSE,PICHINCHA,843,55110948.16,35763560.68,19347387.479999997,33400719.16,451562.79,177326.39,2024
62743,ECO-KAKAO S.A.,G4630,"G4630.14 - VENTA AL POR MAYOR DE CAFÉ, CACAO, TE Y ESPECIAS.",comercio_mayorista,FALSE,GUAYAS,84,51231009.23,12212393.57,39018615.66,346178956.84,11954467.67,9210032.43,2024
310750,FLORAFOOD ECUADOR CIA.LTDA.,G4630,G4630.93 - VENTA AL POR MAYOR DE PRODUCTOS DE PANADERÍA Y REPOSTERÍA.,comercio_mayorista,FALSE,GUAYAS,26,50252572,32744002,17508570,23679865,-1436465,-1853391,2024
752801,PALMERAS DE LOS ANDES QUININDÉ PDQ S.A.,A0126,A0126.01 - CULTIVO DE PALMAS DE ACEITE (PALMA AFRICANA).,cultivo_fruticola,FALSE,PICHINCHA,334,50205452.38,14874130.24,35331322.14,9197614.04,-2173004.02,-1048895.98,2024
9631,INDUSTRIAL BANANERA ALAMOS SA,A0122,A0122.02 - CULTIVO DE MANGOS.,cultivo_fruticola,FALSE,GUAYAS,750,48874090.62,5625943.19,43248147.43,21648499.8,0,-952472.94,2024
25473,PRODUCTORES BANANEROS Y EXPORTADORES PROBANAEXPOR C LTDA,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,FALSE,EL ORO,31,47794946.45,26145360.65,21649585.800000004,15882085.05,761985.85,495205.95,2024
29487,EXP. E IMP. MANOBAL C. LTDA.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,LOS RIOS,696,45845411.77,14644004.97,31201406.800000004,47987296.37,1130236.21,533525.25,2024
9031,ECUAJUGOS SA,C1030,"C1030.15 - ELABORACIÓN DE JUGOS (ZUMOS), NÉCTARES, CONCENTRADOS DE FRUTA FRESCA Y HORTALIZAS.",procesamiento,FALSE,PICHINCHA,288,44579696,8534425,36045271,73672020,1923626,926103,2024
63,CONFITECA C.A.,C1073,"C1073.21 - ELABORACIÓN DE PRODUCTOS DE CONFITERÍA: CARAMELOS, TURRÓN, GRAGEAS Y PASTILLAS DE CONFITERÍA, GOMA DE MASCAR (CHICLES), CONFITES BLANDOS, CONFITERÍA A BASE DE CHOCOLATE Y CHOCOLATE BLANCO, ETCÉTERA.",procesamiento,FALSE,PICHINCHA,468,43623558.52,25442214.73,18181343.790000003,49335554.78,4285560.52,3003270.32,2024
121435,FRUTADELI S.A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,FALSE,GUAYAS,67,41794817.67,3369596.37,38425221.300000004,174083966.29,1515318.68,227062.29,2024
162766,ASERTIA COMERCIAL S.A.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,FALSE,PICHINCHA,351,41342349.49,9837781.87,31504567.620000005,87922233.31,0,144911.93,2024
90332,SOCIEDAD INDUSTRIAL GANADERA ELORDEÑO S.A.,G4630,"G4630.21 - VENTA AL POR MAYOR DE PRODUCTOS LÁCTEOS, INCLUIDO HELADOS, BOLOS, ETCÉTERA.",comercio_mayorista,FALSE,PICHINCHA,85,38589058.33,11804194.11,26784864.22,46798961.34,533794.33,243306.42,2024
700993,SUMIFRU ECUADOR S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,417,37584783.88,1556627.36,36028156.52,36170980.48,0,-4214926.53,2024
38212,DIANA-FOOD ECUADOR S.A.,C1030,"C1030.16 - ELABORACIÓN DE COMPOTAS, MERMELADAS Y JALEAS, PURÉS Y OTRAS CONFITURAS DE FRUTAS O FRUTOS SECOS.",procesamiento,FALSE,EL ORO,325,35202494.5,3502356.75,31700137.75,238910.42,0,-1921317.62,2024
47680,I.A.E. INDUSTRIA AGRICOLA EXPORTADORA INAEXPO C.A.,G4630,G4630.99 - VENTA AL POR MAYOR DE OTROS PRODUCTOS COMESTIBLES (ENLATADOS Y CONSERVAS).,comercio_mayorista,FALSE,PICHINCHA,527,34915885.51,25953314.4,8962571.11,41856984.03,3206724.71,2284442.14,2024
134884,REPUBLICNEG S.A.S.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,887,33965853.13,11000483.86,22965369.270000003,29304209.68,1840581.42,1359744.01,2024
49122,ECOFROZ S.A.,C1030,"C1030.11 - ELABORACIÓN DE ALIMENTOS COMPUESTOS (MEZCLA) PRINCIPALMENTE DE FRUTAS LEGUMBRES U HORTALIZAS, EXCEPTO PLATOS PREPARADOS EN FORMA CONGELADA O ENLATADA LISTOS PARA CONSUMIR.",procesamiento,FALSE,PICHINCHA,1073,33185454.78,19618477.07,13566977.71,48693792.23,375129.72,274742.56,2024
170746,CULTIVO Y EXPORTACION ACUICOLA CEAEXPORT S.A.,G4630,G4630.32 - VENTA AL POR MAYOR DE CAMARÓN Y LANGOSTINOS.,comercio_mayorista,FALSE,GUAYAS,504,32012965.48,6207382.76,25805582.72,117252048.57,943067.55,675755.41,2024
712518,AGRICOLA JARAMILLO JARAGRI S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,LOS RIOS,187,31371817.91,1861109.98,29510707.93,9650365.22,586594.11,495804.93,2024
2295,EMPACADORA CRUSTAMAR S.A. ''EMPACRUSA'',G4630,G4630.32 - VENTA AL POR MAYOR DE CAMARÓN Y LANGOSTINOS.,comercio_mayorista,FALSE,GUAYAS,394,31159956.4,2698279.01,28461677.39,56129728.44,-289811.22,-731551.43,2024
68964,BANANA LIGHT (BANALIGHT) C.A.,C1030,"C1030.16 - ELABORACIÓN DE COMPOTAS, MERMELADAS Y JALEAS, PURÉS Y OTRAS CONFITURAS DE FRUTAS O FRUTOS SECOS.",procesamiento,FALSE,GUAYAS,292,30674364.85,20415103.37,10259261.48,20668174.05,1480676.25,1079047.27,2024
3861,COMPANIA AGRICOLA GANADERA SA,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,FALSE,GUAYAS,95,30390089.55,8370830.23,22019259.32,11711478.19,0,-405073.57,2024
9417,BANANERA LAS MERCEDES SA,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,588,29646242.78,2478196.77,27168046.01,14123963.01,0,-1031920.12,2024
160309,FORESTAL FORESVERGEL S.A.S.,G4620,G4620.15 - VENTA AL POR MAYOR DE FLORES Y PLANTAS.,comercio_mayorista,FALSE,PICHINCHA,2,29135051.72,28026983.21,1108068.509999998,2711123.21,-287024.47,-465762.25,2024
5768,INDUSTRIAL Y AGRICOLA CAÑAS C.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,591,28913991.03,24120618.8,4793372.23,19448510.62,773297.96,609180.96,2024
63801,MIDAJA S. A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,371,28725635.87,10712902.07,18012733.8,14902881.82,1988712.84,1644056.41,2024
113104,AGZULASA CIA. LTDA.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,634,27873773.03,3784234.47,24089538.560000002,122074364.12,2296846.34,1117667.78,2024
70440,QUIMANSERVI S.A.,G4630,G4630.32 - VENTA AL POR MAYOR DE CAMARÓN Y LANGOSTINOS.,comercio_mayorista,FALSE,GUAYAS,3,27314226.23,27283571.05,30655.179999999702,75042.49,-60942.78,-60942.78,2024
122653,TROPICALFRUIT EXPORT S.A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,FALSE,GUAYAS,5,27105254.76,7666567.35,19438687.410000004,91293459.4,1813388.38,1041948.67,2024
31332,"GENEROS ECUATORIANOS, ECUAGENERA CIA. LTDA.",G4620,G4620.15 - VENTA AL POR MAYOR DE FLORES Y PLANTAS.,comercio_mayorista,FALSE,AZUAY,187,26845910.76,22866915.84,3978994.920000002,7999935.1,0,2298650.23,2024
725323,REGINABANANERA S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,379,26820852.16,1233257.78,25587594.38,10399654.12,0,-2149103.04,2024
164853,CONORQUE CIA. LTDA.,G4630,"G4630.14 - VENTA AL POR MAYOR DE CAFÉ, CACAO, TE Y ESPECIAS.",comercio_mayorista,FALSE,AZUAY,292,26389656.06,5518601.14,20871054.919999998,74838391.89,795402.03,940988.91,2024
66912,CHIQUITA BANANA ECUADOR CBBRANDS S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,224,25981400.03,23795804.72,2185595.3100000024,9917507.85,-629100.97,-810142.45,2024
153454,TERRAFERTIL S.A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,FALSE,PICHINCHA,263,25967148.53,16656684.2,9310464.330000002,32560135.96,0,753869.11,2024
4863,COMPANIA AGRICOLA LOMA LARGA SOCIEDAD ANONIMA,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,632,25650522.78,3471039.97,22179482.810000002,12164266.24,0,-171243.24,2024
22,AGENCIAS Y REPRESENTACIONES CORDOVEZ SA,G4630,"G4630.95 - VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS, INCLUSO EL ENVASADO DE VINO A GRANEL SIN TRANSFORMACIÓN.",comercio_mayorista,FALSE,PICHINCHA,4,25627194.42,9896961.96,15730232.46,17702994.38,517179.86,316925.9,2024
6164,CORPORACION ECUATORIANA DE LICORES Y ALIMENTOS SA CELYASA,G4630,"G4630.95 - VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS, INCLUSO EL ENVASADO DE VINO A GRANEL SIN TRANSFORMACIÓN.",comercio_mayorista,FALSE,AZUAY,264,25338677.36,513521.07,24825156.29,42474223.04,282726.91,164396.96,2024
202156,SIDNEY EXPORT S. A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,42,24937243.16,144.52,24937098.64,2162891.86,-18377.93,-54240.78,2024
31325,JACOME & ORTIZ DE COMERCIO CIA. LTDA.,G4630,G4630.23 - VENTA AL POR MAYOR DE ACEITES Y GRASAS COMESTIBLES DE ORIGEN ANIMAL O VEGETAL.,comercio_mayorista,FALSE,AZUAY,34,24928100.47,5240756.71,19687343.759999998,5836504.99,352774.21,352774.21,2024
182350,FRUGALP AGRICOLA EXPORTADORA G-P CIA.LTDA.,A0122,A0122.04 - CULTIVO DE PIÑAS.,cultivo_fruticola,FALSE,SANTO DOMINGO DE LOS TSACHILAS,584,24873372.5,17516706.12,7356666.379999999,24516650.46,3386250.5,2923174.71,2024
706714,MARS LA CHOLA (MLCH) C.L.,A0127,A0127.02 - CULTIVO DE CACAO.,cultivo_fruticola,FALSE,GUAYAS,194,24839744.12,22080759,2758985.120000001,8011441.52,-3022007,-3022007,2024
99821,BRESSON S.A.,A0122,A0122.02 - CULTIVO DE MANGOS.,cultivo_fruticola,FALSE,GUAYAS,383,24714761.43,3572482.35,21142279.08,14356054.6,0,-11413.68,2024
82613,ZANPOTI S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,806,24066925.49,18492483.44,5574442.049999997,18261232.16,443097.5,198672.9,2024
56981,QUICORNAC S.A.,C1030,"C1030.15 - ELABORACIÓN DE JUGOS (ZUMOS), NÉCTARES, CONCENTRADOS DE FRUTA FRESCA Y HORTALIZAS.",procesamiento,FALSE,GUAYAS,228,23748016.4,19926550.42,3821465.9799999967,26572912.93,229412.2,195138.04,2024
60000,"SANCAMILO S.A., COMERCIALIZADORA DE GRANOS",G4620,G4620.11 - VENTA AL POR MAYOR DE CEREALES (GRANOS) Y SEMILLAS.,comercio_mayorista,FALSE,GUAYAS,106,23502957.77,1416037.22,22086920.55,61894665.36,255090,141486.53,2024
59990,FRIGOLANDIA S.A.,G4630,"G4630.33 - VENTA AL POR MAYOR DE PESCADO, CRUSTÁCEOS, MOLUSCOS Y PRODUCTOS DE LA PESCA.",comercio_mayorista,FALSE,GUAYAS,344,22808906.95,14834979.87,7973927.08,125586726.79,4315720.08,3318628.52,2024
97067,TECNIAGREX S.A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,FALSE,EL ORO,342,22552904.65,10793116.26,11759788.389999999,34548047.47,919338.96,660400.17,2024
86184,PALMAR DE LOS ESTEROS EMA S.A. PALESEMA,A0126,A0126.01 - CULTIVO DE PALMAS DE ACEITE (PALMA AFRICANA).,cultivo_fruticola,FALSE,ESMERALDAS,715,22051440.31,18677328.17,3374112.139999997,16198731.07,1999540.77,1459423.4,2024
715351,DEROSE S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,4,21748714.56,6490258.88,15258455.68,15069313.74,0,-3377449.22,2024
715925,AGROSIGAL S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,129,21583016.74,2025630.54,19557386.2,8777199.01,1666128.99,1666128.99,2024
128315,PONGARBEL S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,LOS RIOS,5,21242026.64,6351289.84,14890736.8,46494530.53,509529.66,202814.05,2024
135544,DIXIMANT S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,333,21053018.2,9270072.98,11782945.219999999,12865268.35,244424.66,115308.32,2024
112021,ARQUEOL S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,370,20458562.16,11596568.92,8861993.24,13632193.73,0,219536.25,2024
64789,DELIBANANA S. A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,FALSE,EL ORO,170,20428557.76,3933900.22,16494657.540000001,4440432.32,1023735.34,965547.74,2024
62062,ADMECUADOR CIA. LTDA.,G4630,"G4630.14 - VENTA AL POR MAYOR DE CAFÉ, CACAO, TE Y ESPECIAS.",comercio_mayorista,FALSE,GUAYAS,5,20358323.42,2236184.12,18122139.3,40107581.35,683675.35,495769.34,2024
744404,PROFAND ECUADOR S.A.S.,G4630,G4630.32 - VENTA AL POR MAYOR DE CAMARÓN Y LANGOSTINOS.,comercio_mayorista,FALSE,GUAYAS,2,20311357.42,1403667.92,18907689.5,43866.85,0,-6255078.14,2024
165288,BANAROYAL S.A.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,FALSE,GUAYAS,478,20187482.46,18654941.74,1532540.7200000025,10231706.5,261983.62,148156.17,2024
102441,MEGABANANA S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,602,20053553.03,15522117.74,4531435.290000001,14575802.6,369277.88,200873.09,2024
43850,AGRIMONT SA,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,169,19798917.95,570845.79,19228072.16,4384196.39,0,-238511.41,2024
38771,COMPAÑIA SUPERMAG S.A.,G4630,G4630.99 - VENTA AL POR MAYOR DE OTROS PRODUCTOS COMESTIBLES (ENLATADOS Y CONSERVAS).,comercio_mayorista,FALSE,EL ORO,70,19688859.2,3986884.97,15701974.229999999,4916340.91,987688.26,802566.49,2024
156295,VINOS Y ESPIRITUOSOS VINESA S.A.,G4630,"G4630.95 - VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS, INCLUSO EL ENVASADO DE VINO A GRANEL SIN TRANSFORMACIÓN.",comercio_mayorista,FALSE,PICHINCHA,96,19334802.34,5756848.08,13577954.26,22750714.5,-399537.66,-446366.59,2024
107224,SEMVRA-ECUADOR S.A.,G4630,"G4630.94 - VENTA AL POR MAYOR DE BEBIDAS NO ALCOHÓLICAS (JUGOS, GASEOSAS, AGUA MINERAL, ETCÉTERA).",comercio_mayorista,FALSE,GUAYAS,88,19280087.81,338533.29,18941554.52,30062488.94,-8411.77,-19469.09,2024
59388,EXPORTACIONES DUREXPORTA S.A.,A0122,A0122.02 - CULTIVO DE MANGOS.,cultivo_fruticola,FALSE,GUAYAS,759,19262071.9,1393810.19,17868261.709999997,39520740.73,506042.97,281814.13,2024
72725,BASESURCORP S.A.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,FALSE,GUAYAS,71,19167153.18,2363729.76,16803423.42,34113618.73,-2212320.44,-1754080.84,2024
4944,COMPANIA AGRICOLA RIO VENTANAS S.A. CARIVESA,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,FALSE,GUAYAS,175,19163355.41,470733.25,18692622.16,11293983.01,0,-598385.82,2024
21632,PRODUCTOS ALIMENTICIOS Y LICORES CIA. LTDA. PROALCO,G4630,G4630.99 - VENTA AL POR MAYOR DE OTROS PRODUCTOS COMESTIBLES (ENLATADOS Y CONSERVAS).,comercio_mayorista,FALSE,GUAYAS,109,18912481.33,9097468.48,9815012.849999998,39936867.44,2009590.31,1476680.19,2024
88094,DELCAMPO S.A.S.,G4630,"G4630.21 - VENTA AL POR MAYOR DE PRODUCTOS LÁCTEOS, INCLUIDO HELADOS, BOLOS, ETCÉTERA.",comercio_mayorista,FALSE,PICHINCHA,282,18820919.88,4713807.51,14107112.37,36064918.26,271566.81,175160.38,2024
35416,ZURIDIST CIA. LTDA.,G4620,G4620.19 - VENTA AL POR MAYOR DE OTRAS MATERIAS PRIMAS AGROPECUARIAS.,comercio_mayorista,FALSE,MANABI,240,18408107.56,4823941.7,13584165.86,29559637.75,246083,134103.5,2024
7693,ESVERGLO S.A.,A0122,"A0122.09 - OTROS CULTIVOS DE FRUTAS TROPICALES Y SUBTROPICALES: PAPAYAS, BABACOS, CHAMBUROS, AGUACATES, HIGOS, ARAZÁ, GUAYABAS, GUANÁBANA, GUABA, CHIRIMOYA, NARANJILLAS, ZAPOTES, BOROJÓ, TAMARINDO, GRANADILLAS, DÁTILES, ETCÉTERA.",cultivo_fruticola,TRUE,PICHINCHA,9,18300404.67,3161555.91,15138848.760000002,289554.87,382.57,3443.13,2024
126054,TUCHOK S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,4,18228028.11,3501479.71,14726548.399999999,98991079.51,2533859.83,1252870.69,2024
38707,GINAFRUIT S.A.,A0122,"A0122.09 - OTROS CULTIVOS DE FRUTAS TROPICALES Y SUBTROPICALES: PAPAYAS, BABACOS, CHAMBUROS, AGUACATES, HIGOS, ARAZÁ, GUAYABAS, GUANÁBANA, GUABA, CHIRIMOYA, NARANJILLAS, ZAPOTES, BOROJÓ, TAMARINDO, GRANADILLAS, DÁTILES, ETCÉTERA.",cultivo_fruticola,TRUE,EL ORO,38,17912983.12,589342.63,17323640.490000002,33823630.75,75917.69,75917.69,2024
19870,PROCESADORA DEL RIO SA PRORIOSA,G4630,G4630.32 - VENTA AL POR MAYOR DE CAMARÓN Y LANGOSTINOS.,comercio_mayorista,FALSE,GUAYAS,289,17837244.97,4188655.5,13648589.469999999,55759063.77,125521.06,9249.94,2024
150232,ALIMENTOS YUPI S.A.,C1030,C1030.23 - ELABORACIÓN DE PAPAS FRITAS Y SNACKS DE PAPAS.,procesamiento,FALSE,GUAYAS,386,17705762.25,7479555.54,10226206.71,38178665.67,2709099.99,1870130.44,2024
19180,DISTRIBUIDORA DISPACIF SA,G4630,"G4630.95 - VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS, INCLUSO EL ENVASADO DE VINO A GRANEL SIN TRANSFORMACIÓN.",comercio_mayorista,FALSE,GUAYAS,134,17693285.17,1480653.84,16212631.330000002,25339898.71,89560.2,12877.72,2024
114764,HAFREIT S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,258,17505654.7,7799398.51,9706256.19,10470641.66,324915.49,210640.12,2024
94706,TROPIPALMA S.A,A0126,A0126.01 - CULTIVO DE PALMAS DE ACEITE (PALMA AFRICANA).,cultivo_fruticola,FALSE,PICHINCHA,96,17459444.45,1932399.72,15527044.729999999,6773510.61,131251.72,22783.51,2024
48837,CORPORACION DISTRIBUIDORA DE ALIMENTOS CORDIALSA S.A.S.,C1030,"C1030.11 - ELABORACIÓN DE ALIMENTOS COMPUESTOS (MEZCLA) PRINCIPALMENTE DE FRUTAS LEGUMBRES U HORTALIZAS, EXCEPTO PLATOS PREPARADOS EN FORMA CONGELADA O ENLATADA LISTOS PARA CONSUMIR.",procesamiento,FALSE,PICHINCHA,199,17294554,4451185,12843369,48466806.01,-75053.36,-187113,2024
156402,SERVICIOS PROVEMUNDO S.A.,A0126,A0126.01 - CULTIVO DE PALMAS DE ACEITE (PALMA AFRICANA).,cultivo_fruticola,FALSE,PICHINCHA,200,17091812,12475660,4616152,4392845,800757,579438,2024
111585,FRUTERA DON MARCOS FRUDONMAR S.A.,G4620,G4620.12 - VENTA AL POR MAYOR DE FRUTOS Y SEMILLAS OLEAGINOSAS.,comercio_mayorista,FALSE,GUAYAS,14,17057084.78,4314605.32,12742479.46,8231667.4,0,9680.28,2024
40000,INDUSTRIAS BORJA INBORJA SA,C1030,"C1030.14 - FABRICACIÓN DE PRODUCTOS ALIMENTICIOS A PARTIR DE (UN SOLO COMPONENTE) FRUTAS, LEGUMBRES Y HORTALIZAS; INCLUSO SNACKS DE PLÁTANO (CHIFLES), YUCA, FRUTAS, ETCÉTERA, EXCEPTO PAPA.",procesamiento,FALSE,EL ORO,266,17013748.02,8833678.33,8180069.6899999995,15241409.53,0,30293.37,2024
29962,LUDERSON S.A.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,FALSE,LOS RIOS,125,16442573.76,5436376.85,11006196.91,54681105.15,919580.37,919580.37,2024
108091,QUEVEXPORT S.A.,G4620,G4620.11 - VENTA AL POR MAYOR DE CEREALES (GRANOS) Y SEMILLAS.,comercio_mayorista,FALSE,LOS RIOS,41,16234214.15,2150340.47,14083873.68,23285752.21,0,126603.79,2024
102761,PIÑAS RICAS DEL ECUADOR S.A. PIRECUASA,A0122,A0122.02 - CULTIVO DE MANGOS.,cultivo_fruticola,FALSE,GUAYAS,41,15447442.1,1889726.59,13557715.51,40110542.42,8794.56,8794.56,2024
81740,GUSTAFF S.A.,C1073,C1073.12 - ELABORACIÓN DE CHOCOLATE Y PRODUCTOS DE CHOCOLATE.,procesamiento,FALSE,GUAYAS,97,15346808.34,4376216.81,10970591.530000001,13332280.99,747012.04,535289.23,2024
18526,DIBEAL COMPAÑIA LIMITADA,G4630,G4630.99 - VENTA AL POR MAYOR DE OTROS PRODUCTOS COMESTIBLES (ENLATADOS Y CONSERVAS).,comercio_mayorista,FALSE,PICHINCHA,149,15334839.55,2903569.08,12431270.47,23649278.29,248166.09,132935.96,2024
127304,BANEXCEL S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,4,15140014.49,8680168.11,6459846.380000001,12068384.14,253942.94,142174.59,2024
117938,TRANSLATIN S.A.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,FALSE,GUAYAS,10,14832436.77,1587054.16,13245382.61,14807394.79,254730.4,192104.17,2024
131168,TEOCAC S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,168,14771284.67,5599218.43,9172066.24,6305020.4,155005.36,83397.36,2024
30365,AGROSAD PRODUCTOS AGROPECUARIOS C LTDA,G4620,G4620.11 - VENTA AL POR MAYOR DE CEREALES (GRANOS) Y SEMILLAS.,comercio_mayorista,FALSE,AZUAY,138,14734121.7,5787985.98,8946135.719999999,15939058.03,151799.83,115040.33,2024
305970,AGROEXPORTADORA BURNEO OCAMPO BURNEOEXPORT S.A.,G4630,"G4630.14 - VENTA AL POR MAYOR DE CAFÉ, CACAO, TE Y ESPECIAS.",comercio_mayorista,FALSE,SANTO DOMINGO DE LOS TSACHILAS,4,14658591.91,3414830.04,11243761.870000001,12144467.25,1169271.64,912031.88,2024
717741,AGRIPALMEC S.A.,A0126,A0126.01 - CULTIVO DE PALMAS DE ACEITE (PALMA AFRICANA).,cultivo_fruticola,FALSE,GUAYAS,70,14609375.98,10627043.09,3982332.8900000006,5732029.67,2347623.55,2258333.21,2024
145189,REPUBLICA DEL CACAO CACAOREPUBLIC CIA. LTDA.,C1073,C1073.12 - ELABORACIÓN DE CHOCOLATE Y PRODUCTOS DE CHOCOLATE.,procesamiento,FALSE,PICHINCHA,61,14561464.73,9974198.86,4587265.870000001,12418602.23,1256270.11,831466.56,2024
705172,DONATELLA ECUADOR DONATECUA S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,FALSE,GUAYAS,71,14488587.38,1055038.74,13433548.64,99232493.7,0,491970.33,2024
311803,PACIFIC SEAFOOD PACIFICSEAFOOD S.A.,G4630,"G4630.33 - VENTA AL POR MAYOR DE PESCADO, CRUSTÁCEOS, MOLUSCOS Y PRODUCTOS DE LA PESCA.",comercio_mayorista,FALSE,GUAYAS,152,14269363.08,3288299.2,10981063.879999999,45397172.59,1032360.54,1214541.81,2024
133764,COLEMUN S.A.,G4630,"G4630.95 - VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS, INCLUSO EL ENVASADO DE VINO A GRANEL SIN TRANSFORMACIÓN.",comercio_mayorista,FALSE,GUAYAS,112,14223784.53,1349886.88,12873897.649999999,15030981.69,373790.94,497688.91,2024
