ruc_norm,razon_social,ciiu_norm,actividad,segmento,foco_alto_valor,provincia,cant_empleados,activo_total,patrimonio,pasivo_total,ventas_netas,utilidad_operativa,utilidad_neta,anio,ROE_pct,ROA_pct,margen_neto_pct,margen_operativo_pct,activo_corriente,pasivo_corriente,razon_corriente,prueba_acida,endeudamiento_pct,rotacion_activos
361881,AGRODIROSE ASESORIA Y DISTRIBUCION S.A.S.,G4620,G4620.19 - VENTA AL POR MAYOR DE OTRAS MATERIAS PRIMAS AGROPECUARIAS.,comercio_mayorista,False,PICHINCHA,2,1657.03,864.33,792.6999999999999,7709.4,0.0,664.33,2024,76.86068978283758,40.09160968721146,8.617142708900822,0.0,911.3665000000001,356.715,2.554886954571577,1.5329321727429464,47.83860280139768,4.652540992015836
744395,MINIMALIST ASSOCIATION S.A.S.,G4630,"G4630.14 - VENTA AL POR MAYOR DE CAFÉ, CACAO, TE Y ESPECIAS.",comercio_mayorista,False,AZUAY,4,1655.07,518.58,1136.4899999999998,370.99,0.0,-47.97,2024,-9.250260326275598,-2.8983668364480053,-12.930267662201137,0.0,910.2885,511.4204999999999,1.7799218060285034,1.067953083617102,68.66718628215119,0.22415366117445185
755916,ORSUT S.A.S.,G4630,"G4630.33 - VENTA AL POR MAYOR DE PESCADO, CRUSTÁCEOS, MOLUSCOS Y PRODUCTOS DE LA PESCA.",comercio_mayorista,False,GUAYAS,2,1644.59,200.0,1444.59,15942.21,0.0,0.0,2024,0.0,0.0,0.0,0.0,904.5245,650.0654999999999,1.391435939916824,0.8348615639500944,87.83891425826498,9.693729136137275
359248,ECUADORIANHARVEST S.A.S.,G4620,G4620.11 - VENTA AL POR MAYOR DE CEREALES (GRANOS) Y SEMILLAS.,comercio_mayorista,False,CHIMBORAZO,2,1637.56,1637.56,0.0,82516.0,137.56,137.56,2024,8.400302889665113,8.400302889665113,0.16670706287265502,0.16670706287265502,900.658,0.0,,,0.0,50.389604045042624
739283,BILLONCHOK S.A.S.,C1073,"C1073.11 - ELABORACIÓN DE CACAO, MANTECA, GRASA Y ACEITE DE CACAO.",procesamiento,False,ZAMORA CHINCHIPE,2,1624.3,370.06,1254.24,4260.52,0.0,382.87,2024,103.4616008214884,23.571384596441543,8.986461746453484,0.0,893.365,564.408,1.5828354665419342,0.9497012799251605,77.21726282090748,2.622988364218433
46699,SIETE ROCAS AGRICOLA SIRAGNI S.A.,A0122,"A0122.09 - OTROS CULTIVOS DE FRUTAS TROPICALES Y SUBTROPICALES: PAPAYAS, BABACOS, CHAMBUROS, AGUACATES, HIGOS, ARAZÁ, GUAYABAS, GUANÁBANA, GUABA, CHIRIMOYA, NARANJILLAS, ZAPOTES, BOROJÓ, TAMARINDO, GRANADILLAS, DÁTILES, ETCÉTERA.",cultivo_fruticola,True,IMBABURA,1,1563.6,1563.6,0.0,3.16,0.0,0.0,2024,0.0,0.0,0.0,0.0,859.98,0.0,,,0.0,0.002020977232028652
133412,COMPAÑIA IMPORTADORA & EXPORTADORA COMERCIAL VALDIVIANA S.A.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,False,SANTA ELENA,4,1552.85,1552.85,0.0,18.9,0.0,0.0,2024,0.0,0.0,0.0,0.0,854.0675,0.0,,,0.0,0.012171169140612422
41550,AGRICOLA MERCANTIL AMER SA,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,EL ORO,10,1502.81,1502.81,0.0,42774.25,-86772.42,-86772.42,2024,-412.4931282574112,-484.0678559901157,-202.86134765659244,-202.86134765659244,826.5455000000001,0.0,,,0.0,28.462846267991296
339475,ALIPROEC S.A.S.,C1030,"C1030.14 - FABRICACIÓN DE PRODUCTOS ALIMENTICIOS A PARTIR DE (UN SOLO COMPONENTE) FRUTAS, LEGUMBRES Y HORTALIZAS; INCLUSO SNACKS DE PLÁTANO (CHIFLES), YUCA, FRUTAS, ETCÉTERA, EXCEPTO PAPA.",procesamiento,False,GUAYAS,4,1486.47,600.41,886.0600000000001,4356.25,135.05,135.05,2024,22.49296314185307,9.085282582225004,3.100143472022956,3.100143472022956,817.5585000000001,398.72700000000003,2.050421717114718,1.2302530302688306,59.60833383788439,2.930600684843959
321696,TROPICAL SUNRISE TROPICSUN S.A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,False,GUAYAS,2,1486.33,1486.33,0.0,75202.79,200.99,200.99,2024,13.522569012265109,13.522569012265109,0.2672640203907329,0.2672640203907329,817.4815,0.0,,,0.0,50.5962942280651
324765,PACIFCARIBE S.A.S.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,False,MANABI,1,1478.04,-1838.22,3316.26,16.0,0.0,-1820.05,2024,,-123.13942789099077,-3810.8941697871296,0.0,812.922,1492.3170000000002,0.544738148798144,0.3268428892788864,224.3687586262889,0.010825146816053692
339796,FRUPAC S.A.S.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,False,EL ORO,4,1450.58,800.0,650.5799999999999,550.03,0.0,0.0,2024,0.0,0.0,0.0,0.0,797.8190000000001,292.76099999999997,2.7251546483308915,1.635092788998535,44.84964634835721,0.37917936273766356
331339,AGROTROPIC FLORES S.A.S.,A0126,A0126.01 - CULTIVO DE PALMAS DE ACEITE (PALMA AFRICANA).,cultivo_fruticola,False,ESMERALDAS,2,1437.14,-1710.34,3147.48,54127.13,0.0,1776.22,2024,,96.52756277189731,3.2815706282598027,0.0,790.4270000000001,1416.366,0.5580669120834587,0.3348401472500752,219.00997815104998,37.66308779937932
743228,AGROGESTA BRIPO CIA.LTDA.,G4630,"G4630.14 - VENTA AL POR MAYOR DE CAFÉ, CACAO, TE Y ESPECIAS.",comercio_mayorista,False,PICHINCHA,4,1398.72,700.08,698.64,24120.98,250.01,250.01,2024,35.71163295623357,17.87419926790208,1.0364835922918556,1.0364835922918556,769.296,314.388,2.4469636245658233,1.468178174739494,49.948524365133835,17.2450383207504
372451,ECUARAIZ S.A.S.,C1030,"C1030.14 - FABRICACIÓN DE PRODUCTOS ALIMENTICIOS A PARTIR DE (UN SOLO COMPONENTE) FRUTAS, LEGUMBRES Y HORTALIZAS; INCLUSO SNACKS DE PLÁTANO (CHIFLES), YUCA, FRUTAS, ETCÉTERA, EXCEPTO PAPA.",procesamiento,False,SANTO DOMINGO DE LOS TSACHILAS,4,1397.56,574.96,822.5999999999999,800.0,0.0,74.96,2024,13.037428690691524,5.363633761698961,9.37,0.0,768.658,370.16999999999996,2.076499986492693,1.2458999918956157,58.85972695268897,0.5724262285697931
341178,OREI S.A.S.,A0122,"A0122.09 - OTROS CULTIVOS DE FRUTAS TROPICALES Y SUBTROPICALES: PAPAYAS, BABACOS, CHAMBUROS, AGUACATES, HIGOS, ARAZÁ, GUAYABAS, GUANÁBANA, GUABA, CHIRIMOYA, NARANJILLAS, ZAPOTES, BOROJÓ, TAMARINDO, GRANADILLAS, DÁTILES, ETCÉTERA.",cultivo_fruticola,True,SUCUMBIOS,2,1370.32,20.0,1350.32,10836.46,0.0,0.0,2024,0.0,0.0,0.0,0.0,753.676,607.644,1.2403249270954704,0.7441949562572823,98.5404868935723,7.907977698639733
110558,ADJA S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,3,1343.23,1223.72,119.51,74993.23,543.23,423.72,2024,34.625567940378524,31.54485828934732,0.5650110016597499,0.7243720533173461,738.7765,53.779500000000006,13.737139616396583,8.242283769837949,8.897210455394832,55.83052046187175
757291,JASSBLU S.A.S.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,3,1343.23,1223.72,119.51,74993.23,543.23,423.72,2024,34.625567940378524,31.54485828934732,0.5650110016597499,0.7243720533173461,738.7765,53.779500000000006,13.737139616396583,8.242283769837949,8.897210455394832,55.83052046187175
322144,"FLOWERS GARDEN FOR THE WORLD, GARDENWORD S.A.S.",G4620,G4620.15 - VENTA AL POR MAYOR DE FLORES Y PLANTAS.,comercio_mayorista,False,PICHINCHA,4,1319.3,-268.38,1587.6799999999998,8500.0,0.0,-1268.38,2024,,-96.1403774729023,-14.922117647058824,0.0,725.615,714.4559999999999,1.0156188764598522,0.6093713258759113,120.34260592738573,6.442810581368908
368709,KARANA HEF S.A.S.,C1030,"C1030.14 - FABRICACIÓN DE PRODUCTOS ALIMENTICIOS A PARTIR DE (UN SOLO COMPONENTE) FRUTAS, LEGUMBRES Y HORTALIZAS; INCLUSO SNACKS DE PLÁTANO (CHIFLES), YUCA, FRUTAS, ETCÉTERA, EXCEPTO PAPA.",procesamiento,False,PICHINCHA,2,1275.49,-4933.22,6208.71,1136.85,-5433.22,-5433.22,2024,,-425.9711953837349,-477.91881074899953,-477.91881074899953,701.5195000000001,2793.9195,0.25108794294180636,0.1506527657650838,486.77057444589923,0.8913045182635693
752582,EXPORTADORA SUDAMERICANA DE MARISCOS DEL ECUADOR ECUASECON S.A.,G4630,G4630.32 - VENTA AL POR MAYOR DE CAMARÓN Y LANGOSTINOS.,comercio_mayorista,False,GUAYAS,4,1260.25,1224.74,35.50999999999999,169509.55,0.0,106.54,2024,8.698989173212274,8.453878198770086,0.0628519160129916,0.0,693.1375,15.979499999999996,43.376670108576626,26.026002065145974,2.8176949018051967,134.50470144812536
322788,COMPANY ZIEMBRABUENA S.A.,G4630,G4630.91 - VENTA AL POR MAYOR DE ARROZ.,comercio_mayorista,False,GUAYAS,4,1238.75,1231.05,7.700000000000045,700.0,35.0,27.3,2024,2.2176191056415258,2.2038345105953585,3.9,5.0,681.3125,3.4650000000000203,196.626984126983,117.97619047618977,0.6215943491422842,0.5650857719475277
344762,RAIVA SEMILLAS ECUADOR S.A.S. B.I.C.,G4630,"G4630.14 - VENTA AL POR MAYOR DE CAFÉ, CACAO, TE Y ESPECIAS.",comercio_mayorista,False,PICHINCHA,1,1221.6,1061.1,160.5,9299.95,40.39,28.55,2024,2.6906040900951846,2.3370988867059594,0.3069908978005258,0.43430341023338837,671.88,72.22500000000001,9.302596053997922,5.581557632398753,13.138506876227899,7.61292567125082
737063,GUALELE S.A.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,False,MANABI,4,1203.5,1203.5,0.0,3.5,0.0,3.5,2024,0.29081844619858743,0.29081844619858743,98.52527516802532,0.0,661.9250000000001,0.0,,,0.0,0.0029081844619858743
304389,AGROINDUSTRIA NATUREXOTIC CIA.LTDA.,C1030,"C1030.12 - CONSERVACIÓN DE FRUTAS, PULPA DE FRUTAS, LEGUMBRES Y HORTALIZAS MEDIANTE EL CONGELADO, SECADO, DESHIDRATADO, INMERSIÓN EN ACEITE O VINAGRE, ENLATADO, ETCÉTERA.",procesamiento,False,GUAYAS,1,1182.68,-55251.67,56434.35,210.4,109.91,109.91,2024,,9.29329996279636,52.23859315589353,52.23859315589353,650.474,25395.4575,0.12406502545521772,0.015368275999753106,4771.734535123617,0.17790103831974835
746807,CABRANEGRA S.A.S. B.I.C.,G4630,"G4630.14 - VENTA AL POR MAYOR DE CAFÉ, CACAO, TE Y ESPECIAS.",comercio_mayorista,False,PICHINCHA,4,1180.6,-1337.45,2518.05,70528.55,0.0,-2994.68,2024,,-253.6574623073014,-4.24605354852751,0.0,649.33,1133.1225000000002,0.5730448384883364,0.34382690309300185,213.28561748263598,59.73958156869389
368758,YAMBAMINE S.A.S.,G4620,G4620.11 - VENTA AL POR MAYOR DE CEREALES (GRANOS) Y SEMILLAS.,comercio_mayorista,False,LOJA,6,1177.12,888.9,288.2199999999999,414.17,113.97,88.9,2024,10.001124985937675,7.552331113225501,21.464615978945844,27.51768597435835,647.4159999999999,129.69899999999996,4.991680737708079,2.9950084426248478,24.485184178333554,0.35185027864618734
173375,PASTELERÍA Y CAFETERÍA ARTESANAL CUPCAKERY COMPAÑIA LIMITDA,G4630,G4630.93 - VENTA AL POR MAYOR DE PRODUCTOS DE PANADERÍA Y REPOSTERÍA.,comercio_mayorista,False,PICHINCHA,4,1105.71,956.11,149.60000000000002,1004.98,0.0,60.78,2024,6.357009130748555,5.4969205306997315,6.047881549881589,0.0,608.1405000000001,67.32000000000001,9.033578431372549,5.420147058823529,13.529768203235932,0.9089001636957249
746752,AGROINDUSTRIA SOLIJAR S.A.,A0122,"A0122.09 - OTROS CULTIVOS DE FRUTAS TROPICALES Y SUBTROPICALES: PAPAYAS, BABACOS, CHAMBUROS, AGUACATES, HIGOS, ARAZÁ, GUAYABAS, GUANÁBANA, GUABA, CHIRIMOYA, NARANJILLAS, ZAPOTES, BOROJÓ, TAMARINDO, GRANADILLAS, DÁTILES, ETCÉTERA.",cultivo_fruticola,True,LOS RIOS,4,1096.24,1072.32,23.920000000000076,75953.27,56.09,42.07,2024,3.9232691733810805,3.8376632854119532,0.05538932030181189,0.07384803840571973,602.932,10.764000000000035,56.013749535488486,33.60824972129309,2.18200394074291,69.2852568780559
743503,PRODUALLPAKURI S.A.S.,C1030,"C1030.14 - FABRICACIÓN DE PRODUCTOS ALIMENTICIOS A PARTIR DE (UN SOLO COMPONENTE) FRUTAS, LEGUMBRES Y HORTALIZAS; INCLUSO SNACKS DE PLÁTANO (CHIFLES), YUCA, FRUTAS, ETCÉTERA, EXCEPTO PAPA.",procesamiento,False,NAPO,4,1096.03,1094.92,1.1099999999999,2408.81,94.92,94.92,2024,8.669126511525956,8.660346888315102,3.94053495294357,3.94053495294357,602.8165,0.499499999999955,1081.0834910776052,724.1039039039692,0.10127460014779704,2.197759185423757
352771,FGMACKENCIE PRESTIGE IMPORT - EXPORT S.A.S.,G4630,"G4630.14 - VENTA AL POR MAYOR DE CAFÉ, CACAO, TE Y ESPECIAS.",comercio_mayorista,False,GUAYAS,2,1093.3,1093.3,0.0,1146.68,963.4,963.4,2024,88.11854019939632,88.11854019939632,84.01646492482645,84.01646492482645,601.315,0.0,,,0.0,1.048824659288393
318863,CÁRNICOS MARTINETTY CARMARTT S.A.,G4630,G4630.31 - VENTA AL POR MAYOR DE CARNE Y PRODUCTOS CÁRNICOS (INCLUIDAS LAS AVES DE CORRAL).,comercio_mayorista,False,GUAYAS,5,1091.65,629.69,461.96,8610.0,2532.78,2517.78,2024,122.6103208891439,96.52756277189731,29.242508710801395,29.41672473867596,600.4075000000001,207.882,2.8882130246967037,1.732927814818022,42.31759263500206,7.887143315165116
346735,MAYWA S.A.S.,G4630,"G4630.95 - VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS, INCLUSO EL ENVASADO DE VINO A GRANEL SIN TRANSFORMACIÓN.",comercio_mayorista,False,SANTO DOMINGO DE LOS TSACHILAS,4,1090.0,1070.2,19.799999999999955,9855.0,90.0,70.2,2024,6.559521584750513,6.440366972477064,0.7123287671232877,0.91324200913242,599.5,8.90999999999998,67.28395061728409,40.37037037037046,1.8165137614678857,9.041284403669724
742137,PEFSAIIE S.A.,A0125,"A0125.09 - OTROS CULTIVOS DE FRUTOS DE ÁRBOLES Y ARBUSTOS: PITAHAYA, TUNA, ALGARROBA, TAXOS, ETCÉTERA.",cultivo_fruticola,True,GUAYAS,2,1074.55,1064.09,10.460000000000036,2350.0,0.0,37.07,2024,3.483727880160513,3.449816202131125,1.5774468085106383,0.0,591.0025,4.707000000000017,125.55821117484554,75.33492670490733,0.9734307384486564,2.186961984086362
311480,FEPAIMPORT S.A.,G4630,G4630.99 - VENTA AL POR MAYOR DE OTROS PRODUCTOS COMESTIBLES (ENLATADOS Y CONSERVAS).,comercio_mayorista,False,PICHINCHA,2,1067.01,-198.36,1265.37,44593.74,4727.97,4422.03,2024,,96.52756277189731,9.91625730427634,10.602317724416029,586.8555,569.4164999999999,1.030626088285113,0.6183756529710678,118.59026625804819,41.79317907048669
61837,MERCASIDERAL S.A.,G4630,G4630.91 - VENTA AL POR MAYOR DE ARROZ.,comercio_mayorista,False,GUAYAS,4,1065.29,1065.29,0.0,3199.6,0.0,0.0,2024,0.0,0.0,0.0,0.0,585.9095,0.0,,,0.0,3.003501393986614
357484,FLORAV FRUTAS TROPICALES CIA.LTDA.,A0127,A0127.02 - CULTIVO DE CACAO.,cultivo_fruticola,False,EL ORO,5,1060.01,1045.01,15.0,60.01,60.01,45.01,2024,4.307135816882135,4.246186356732483,75.00416597233794,100.0,583.0055000000001,6.75,86.3711851851852,51.82271111111112,1.4150809898019832,0.05661267346534467
709448,NUTRIALCOR S.A.,C1030,"C1030.14 - FABRICACIÓN DE PRODUCTOS ALIMENTICIOS A PARTIR DE (UN SOLO COMPONENTE) FRUTAS, LEGUMBRES Y HORTALIZAS; INCLUSO SNACKS DE PLÁTANO (CHIFLES), YUCA, FRUTAS, ETCÉTERA, EXCEPTO PAPA.",procesamiento,False,GUAYAS,2,1057.38,-3268.1,4325.48,304.5,0.0,20.28,2024,,1.9179481359586903,6.6600985221674875,0.0,581.5590000000001,1946.466,0.29877686021744027,0.17926611613046414,409.0752614953942,0.28797594053225894
750986,AGRICOLA HUA MOA S.A.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,GUAYAS,4,1050.0,1037.5,12.5,50.0,0.0,37.5,2024,3.614457831325301,3.571428571428571,75.0,0.0,577.5,5.625,102.66666666666667,61.6,1.1904761904761905,0.047619047619047616
348699,MÁS-VIDA ALIMENTOS S.A.S.,G4630,G4630.97 - VENTA AL POR MAYOR DE ALIMENTO PARA MASCOTAS (ANIMALES DOMÉSTICOS).,comercio_mayorista,False,PICHINCHA,2,1042.97,1010.94,32.02999999999997,65.0,0.94,0.94,2024,0.09298276851247353,0.09012723280631274,1.4461538461538461,1.4461538461538461,573.6335,14.413499999999988,39.79834877025014,23.879009262150085,3.0710375178576537,0.062322022685216256
332018,PALETA FACTORY ECUADOR S.A.S.,G4630,"G4630.21 - VENTA AL POR MAYOR DE PRODUCTOS LÁCTEOS, INCLUIDO HELADOS, BOLOS, ETCÉTERA.",comercio_mayorista,False,GUAYAS,24,1027.64,-159.97,1187.61,8277.68,0.0,-959.97,2024,,-93.41500914717216,-11.597090005895371,0.0,565.2020000000001,534.4245,1.057589986986001,0.6345539921916006,115.56673543264175,8.055038729516172
349597,COMERCIALIZADORA NOHELIA S.A.S.,G4630,G4630.32 - VENTA AL POR MAYOR DE CAMARÓN Y LANGOSTINOS.,comercio_mayorista,False,MANABI,2,1020.57,1015.66,4.910000000000082,10.0,-3098.36,-1549.18,2024,-152.52938975641456,-151.79556522335557,-3810.8941697871296,-30983.600000000002,561.3135000000001,2.209500000000037,254.04548540393333,152.42729124235998,0.48110369695367117,0.009798445966469718
360962,AMERICAN-SEALAND FOODS S.A.S.,G4630,"G4630.33 - VENTA AL POR MAYOR DE PESCADO, CRUSTÁCEOS, MOLUSCOS Y PRODUCTOS DE LA PESCA.",comercio_mayorista,False,MANABI,2,1020.21,-32087.01,33107.22,1310.92,-33087.01,-33087.01,2024,,-484.0678559901157,-2523.9534067677664,-2523.9534067677664,561.1155000000001,14898.249000000002,0.12406502545521772,0.022597910667220025,3245.1377657541093,1.2849511375109046
756470,FULLY YUMMY S.A.S.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,False,GUAYAS,3,1014.64,1011.42,3.2200000000000277,2225.54,14.64,11.42,2024,1.1291056138893834,1.125522352755657,0.5131338911005868,0.657817877908283,558.052,1.4490000000000125,385.12905452035557,231.07743271221335,0.3173539383426661,2.1934282109910903
344351,DISREYMOR S.A.S.,G4630,G4630.97 - VENTA AL POR MAYOR DE ALIMENTO PARA MASCOTAS (ANIMALES DOMÉSTICOS).,comercio_mayorista,False,EL ORO,1,1012.89,500.0,512.89,3495.93,-5490.02,-5490.02,2024,-412.4931282574112,-484.0678559901157,-157.04032975488641,-157.04032975488641,557.0895,230.8005,2.4137274399318893,1.4482364639591336,50.63629811726841,3.451440926457957
362861,ALIMENTOS LINIERS S.A.S.,G4620,G4620.11 - VENTA AL POR MAYOR DE CEREALES (GRANOS) Y SEMILLAS.,comercio_mayorista,False,PICHINCHA,5,1006.47,-16.96,1023.43,3564.7,-116.96,-116.96,2024,,-11.620813337705048,-3.2810615199034983,-3.2810615199034983,553.5585000000001,460.5435,1.201967892283791,0.7211807353702745,101.68509741969456,3.5417846532931927
354891,INTERFLOWERS S.A.S.,G4620,G4620.15 - VENTA AL POR MAYOR DE FLORES Y PLANTAS.,comercio_mayorista,False,PICHINCHA,2,1001.0,1000.78,0.2200000000000272,1.0,1.0,0.78,2024,0.07793920741821381,0.07792207792207792,78.0,100.0,550.5500000000001,0.09900000000001224,1081.0834910776052,3336.6666666662545,0.021978021978024696,0.000999000999000999
359880,ENGRAMI S.A.S.,A0122,A0122.01 - CULTIVO DE BANANOS Y PLÁTANOS.,cultivo_fruticola,False,MANABI,2,1000.11,1000.08,0.0299999999999727,0.11,0.11,0.08,2024,0.007999360051195904,0.007999120096789353,72.72727272727273,100.0,550.0605,0.013499999999987716,1081.0834910776052,24447.13333335558,0.0029996700362932777,0.00010998790133085361
126422,FABRITEX S.A.,G4630,G4630.11 - VENTA AL POR MAYOR DE BANANO Y PLÁTANO.,comercio_mayorista,False,GUAYAS,2,1000.0,1000.0,0.0,0.01,0.0,-1206.06,2024,-120.606,-120.606,-3810.8941697871296,0.0,550.0,0.0,,,0.0,1e-05
334928,AGRO INDUSTRIAL MOLOJOR S.A.S.,A0127,A0127.02 - CULTIVO DE CACAO.,cultivo_fruticola,False,GUAYAS,4,1000.0,1000.0,0.0,6.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,550.0,0.0,,,0.0,0.006
334995,DISTRIBUCIONES MAYOR S.A.S.,G4630,G4630.31 - VENTA AL POR MAYOR DE CARNE Y PRODUCTOS CÁRNICOS (INCLUIDAS LAS AVES DE CORRAL).,comercio_mayorista,False,GUAYAS,4,1000.0,1000.0,0.0,390.0,0.0,200.0,2024,20.0,20.0,51.28205128205128,0.0,550.0,0.0,,,0.0,0.39
342796,PACHAFRUITS S.A.S.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,False,PICHINCHA,2,1000.0,773.0,227.0,33.0,-227.0,-227.0,2024,-29.36610608020699,-22.7,-687.8787878787879,-687.8787878787879,550.0,102.15,5.384238864415075,3.2305433186490453,22.7,0.033
351349,COVETUNAS C.A.,G4630,"G4630.33 - VENTA AL POR MAYOR DE PESCADO, CRUSTÁCEOS, MOLUSCOS Y PRODUCTOS DE LA PESCA.",comercio_mayorista,False,MANABI,3,1000.0,-35822.23,36822.23,2262380.65,-73644.46,-36822.23,2024,,-484.0678559901157,-1.62758773595416,-3.25517547190832,550.0,16570.003500000003,0.12406502545521772,0.01991550575110017,3682.2230000000004,2262.38065
363753,CASMARFISH S.A.S. B.I.C.,G4630,"G4630.33 - VENTA AL POR MAYOR DE PESCADO, CRUSTÁCEOS, MOLUSCOS Y PRODUCTOS DE LA PESCA.",comercio_mayorista,False,SANTA ELENA,4,1000.0,700.0,300.0,300.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,550.0,135.0,4.074074074074074,2.4444444444444446,30.0,0.3
365333,VATHARYM S.A.S.,A0127,A0127.02 - CULTIVO DE CACAO.,cultivo_fruticola,False,GUAYAS,1,1000.0,986.95,13.049999999999956,36.0,30.6,22.95,2024,2.325345762196666,2.295,63.74999999999999,85.00000000000001,550.0,5.87249999999998,93.65687526607098,56.19412515964259,1.3049999999999955,0.036
369776,SOLPESMAR S.A.S.,G4630,"G4630.33 - VENTA AL POR MAYOR DE PESCADO, CRUSTÁCEOS, MOLUSCOS Y PRODUCTOS DE LA PESCA.",comercio_mayorista,False,EL ORO,2,1000.0,879.56,120.44000000000004,10.0,-120.44,-120.44,2024,-13.69321024148438,-12.043999999999999,-1204.4,-1204.4,550.0,54.19800000000002,10.147975940071586,6.088785564042952,12.044000000000004,0.01
720134,EMPACADORA DE MANABI LAIAMARGARITA S.A.,C1073,"C1073.22 - CONSERVACIÓN EN AZÚCAR DE FRUTAS, NUECES Y OTROS FRUTOS SECOS, CÁSCARA DE FRUTAS Y OTRAS PARTES DE LAS PLANTAS.",procesamiento,False,MANABI,4,1000.0,1000.0,0.0,27104.25,0.0,0.0,2024,0.0,0.0,0.0,0.0,550.0,0.0,,,0.0,27.10425
723939,SABDICORPEC S.A.,G4630,"G4630.14 - VENTA AL POR MAYOR DE CAFÉ, CACAO, TE Y ESPECIAS.",comercio_mayorista,False,PICHINCHA,2,1000.0,1000.0,0.0,9418.54,0.0,0.0,2024,0.0,0.0,0.0,0.0,550.0,0.0,,,0.0,9.41854
335459,INPROEX S.A.S.,C1030,"C1030.12 - CONSERVACIÓN DE FRUTAS, PULPA DE FRUTAS, LEGUMBRES Y HORTALIZAS MEDIANTE EL CONGELADO, SECADO, DESHIDRATADO, INMERSIÓN EN ACEITE O VINAGRE, ENLATADO, ETCÉTERA.",procesamiento,False,PICHINCHA,3,993.78,933.78,60.0,115.14,15.98,-44.02,2024,-4.714172503159203,-4.429551812272335,-38.23171790863297,13.878756296682301,546.5790000000001,27.0,20.24366666666667,12.1462,6.037553583288052,0.11586065326329771
183452,AGRICOLA MATAJE AGRICOMATAJE CIA.LTDA.,A0126,A0126.01 - CULTIVO DE PALMAS DE ACEITE (PALMA AFRICANA).,cultivo_fruticola,False,SANTO DOMINGO DE LOS TSACHILAS,4,965.63,965.63,0.0,300001.0,0.0,-650.93,2024,-67.40987748930749,-67.40987748930749,-0.21697594341352194,0.0,531.0965,0.0,,,0.0,310.67903855514015
369882,BROMETCORP S.A.S.,A0127,A0127.02 - CULTIVO DE CACAO.,cultivo_fruticola,False,LOS RIOS,4,951.0,861.0,90.0,600.0,510.0,510.0,2024,59.23344947735192,53.62776025236593,85.0,85.0,523.0500000000001,40.5,12.914814814814816,7.74888888888889,9.46372239747634,0.6309148264984227
146250,SEMILLAS DEL VALLE S.A. SEMIVALLE,G4620,G4620.11 - VENTA AL POR MAYOR DE CEREALES (GRANOS) Y SEMILLAS.,comercio_mayorista,False,MANABI,1,939.58,939.38,0.2000000000000454,0.02,-0.18,-0.18,2024,-0.01916157465562392,-0.019157495902424486,-900.0,-900.0,516.7690000000001,0.09000000000002042,1081.0834910776052,3445.1266666658853,0.02128610655825426,2.128610655824943e-05
356321,CORPORACIÓN-DAYLES S.A.S.,G4630,"G4630.21 - VENTA AL POR MAYOR DE PRODUCTOS LÁCTEOS, INCLUIDO HELADOS, BOLOS, ETCÉTERA.",comercio_mayorista,False,AZUAY,4,938.57,747.21,191.36,11179.59,632.31,597.31,2024,79.93870531711298,63.64043172059621,5.342861410838858,5.655931925947194,516.2135000000001,86.11200000000001,5.994675538833148,3.5968053232998884,20.38846330055297,11.911301234857282
350611,ROSSI EXPORT & LOGISTIC S.A.S.,G4630,"G4630.12 - VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS.",comercio_mayorista,False,PICHINCHA,2,923.46,923.46,0.0,5466.72,-679.25,-679.25,2024,-73.55489138674116,-73.55489138674116,-12.425183656744812,-12.425183656744812,507.9030000000001,0.0,,,0.0,5.919823273341564
