area,ciudad,conglomerado,panelm,vivienda,hogar,p01,p02,p03,p04,p05a,p05b,sexo,p07,edad,p081,p085,p09,p10a,p10b,p11,p12a,p12b,p15,p15aa,p15ab,cod_inf,p20,p21,p22,p23,p232,p233,p24,p25,p26,p27,p28,p29,p29a,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p421,p422,p42a,p43,p44a,p44b,p44c,p44d,p44e,p44f,p44g,p44h,p44i,p44j,p44k,p45,p46,p47a,p47b,p48,p49,p50,p51a,p51b,p51c,p52,p53,p54,p54a,p55,p56a,p56b,p57,p58,p61b1,p63,p64a,p64b,p65,p66,p67,p68a,p68b,p69,p70a,p70b,p71a,p71b,p72a,p72b,p73a,p73b,p74a,p74b,p75,p76,p77,p78,sd01,sd021,sd022,sd023,sd024,sd025,sd026,sd027,sd028,sd029,sd0210,sd0211,sd03,sp01,ced01a,estrato,peso_expansion,nivel_instruccion,ingreso_laboral,ingpc,pobreza,epobreza,condact,empleo,desempleo,sector,grupo1,rama1,upm,id_vivienda,id_hogar,id_persona,periodo,rural,ocupado,desempleado,pea,agricola,subempleo_ingreso,informal
2.0,80168.0,000201,076,02,1,01,2.0,45.0,1.0,1.0,10.0,6.0,2.0,,,,2.0,9.0,4.0,,1.0,30110201.0,6.0,1.0,,3.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,8412.0,2342.0,1.0,,,,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,,,,1.0,40.0,,,,,,,,,,,,1.0,,,,,700.0,70.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,7.0,1,0823,464.1107223648998,5.0,770.0,234.0,0.0,0.0,1.0,1.0,,1.0,2.0,15.0,080168000201,08016800020107602,080168000201076021,08016800020107602101,202512.0,True,True,False,True,False,False,False
2.0,80168.0,000201,076,02,1,02,1.0,26.0,3.0,10.0,10.0,6.0,2.0,,,,11.0,7.0,3.0,,,,6.0,1.0,,3.0,1.0,,,,,,30.0,1.0,,1.0,1.0,10.0,,7.0,,,,,,,,,,122.0,6112.0,4.0,,,,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,11.0,1.0,3.0,4.0,3.0,1.0,30.0,,,,,,,,,,,,5.0,,,,,300.0,0.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,0823,464.1107223648998,4.0,300.0,234.0,0.0,0.0,2.0,1.0,,4.0,6.0,1.0,080168000201,08016800020107602,080168000201076021,08016800020107602102,202512.0,True,True,False,True,True,True,False
2.0,80168.0,000201,076,04,1,02,1.0,38.0,3.0,10.0,10.0,5.0,2.0,,,,11.0,6.0,3.0,,,,6.0,1.0,,1.0,1.0,,,,,,25.0,1.0,,4.0,,,5.0,,,,,,,,,,,4100.0,7112.0,4.0,,,,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,15.0,2.0,1.0,3.0,2.0,2.0,1.0,25.0,,,,,,,,,,,,5.0,,,,,120.0,0.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,0823,464.1107223648998,3.0,120.0,48.18181818181818,1.0,1.0,4.0,1.0,,2.0,7.0,6.0,080168000201,08016800020107604,080168000201076041,08016800020107604102,202512.0,True,True,False,True,False,True,True
2.0,80168.0,000201,076,05,1,02,2.0,61.0,2.0,3.0,10.0,5.0,2.0,,,,11.0,6.0,5.0,,,,6.0,1.0,,1.0,1.0,,,,,,25.0,1.0,,4.0,,,5.0,,,,,,,,,,,3530.0,5211.0,6.0,2.0,,2.0,,,,,,,,,,,,,3.0,9.0,1.0,1.0,2.0,2.0,1.0,25.0,,,,,,,,,,,,3.0,50.0,2.0,,10.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,0823,464.1107223648998,4.0,40.0,35.0,1.0,1.0,4.0,1.0,,2.0,5.0,4.0,080168000201,08016800020107605,080168000201076051,08016800020107605102,202512.0,True,True,False,True,False,True,True
2.0,80168.0,000201,076,06,1,02,2.0,48.0,3.0,1.0,10.0,6.0,2.0,,,,11.0,6.0,6.0,,,,6.0,1.0,,2.0,1.0,,,,,,30.0,1.0,,2.0,1.0,10.0,,7.0,,,,,,,,,,9491.0,9112.0,2.0,,,,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,30.0,,,,,,,,,,,,1.0,,,,,212.0,23.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,6.0,1,0823,464.1107223648998,4.0,235.0,78.33333333333333,1.0,0.0,2.0,1.0,,1.0,9.0,19.0,080168000201,08016800020107606,080168000201076061,08016800020107606102,202512.0,True,True,False,True,False,True,False
2.0,80168.0,000201,076,10,1,02,1.0,54.0,3.0,10.0,10.0,6.0,2.0,,,,5.0,6.0,6.0,,,,6.0,1.0,,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,128.0,6111.0,6.0,1.0,1.0,2.0,,,,,,,,,,,,,12.0,10.0,1.0,1.0,3.0,2.0,1.0,40.0,,,,,,,,,,,,5.0,200.0,2.0,,80.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,0823,464.1107223648998,4.0,120.0,38.333333333333336,1.0,1.0,4.0,1.0,,2.0,6.0,1.0,080168000201,08016800020107610,080168000201076101,08016800020107610102,202512.0,True,True,False,True,True,True,True
2.0,80168.0,000201,076,10,1,03,2.0,35.0,3.0,10.0,10.0,6.0,2.0,,,,11.0,6.0,6.0,,,,6.0,1.0,,1.0,1.0,,,,,,24.0,1.0,,1.0,1.0,16.0,,7.0,,,,,,,,,,9602.0,5142.0,6.0,2.0,,2.0,,,,,,,,,,,,,15.0,9.0,1.0,1.0,3.0,2.0,1.0,24.0,,,,,,,,,,,,5.0,130.0,2.0,,20.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,0823,464.1107223648998,4.0,110.0,38.333333333333336,1.0,1.0,2.0,1.0,,2.0,5.0,19.0,080168000201,08016800020107610,080168000201076101,08016800020107610103,202512.0,True,True,False,True,False,True,True
2.0,80168.0,000201,076,10,1,04,2.0,32.0,5.0,10.0,10.0,6.0,2.0,,,,2.0,8.0,2.0,,1.0,10410401.0,6.0,1.0,,1.0,2.0,12.0,2.0,,,,,,,,,,,,,11.0,,7.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,7.0,1,0823,464.1107223648998,5.0,,38.333333333333336,1.0,1.0,8.0,,1.0,,,,080168000201,08016800020107610,080168000201076101,08016800020107610104,202512.0,True,False,True,True,False,False,False
2.0,80168.0,000207,058,01,1,01,2.0,74.0,1.0,10.0,10.0,4.0,2.0,,,,1.0,4.0,6.0,1.0,,,6.0,2.0,100550.0,1.0,1.0,,,,,,48.0,,1.0,4.0,,,6.0,,,,,,,,,,,4711.0,5221.0,6.0,2.0,,2.0,,,,,,,,,,,,,20.0,9.0,1.0,1.0,2.0,2.0,1.0,48.0,,,,,,,,,,,,5.0,400.0,1.0,20.0,150.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,7.0,1,0823,75.76737685438277,3.0,270.0,223.33333333333334,0.0,0.0,4.0,1.0,,2.0,5.0,7.0,080168000207,08016800020705801,080168000207058011,08016800020705801101,202512.0,True,True,False,True,False,True,True
2.0,80168.0,000207,058,01,1,02,2.0,30.0,5.0,10.0,10.0,6.0,2.0,,,,2.0,9.0,4.0,,1.0,30410102.0,6.0,1.0,,1.0,1.0,,,,,,40.0,,1.0,4.0,,,5.0,,,,,,,,,,,4752.0,5223.0,2.0,,,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,40.0,,,,,,,,,,,,5.0,,,,,400.0,0.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,0823,75.76737685438277,5.0,400.0,223.33333333333334,0.0,0.0,4.0,1.0,,1.0,5.0,7.0,080168000207,08016800020705801,080168000207058011,08016800020705801102,202512.0,True,True,False,True,False,True,False
2.0,80168.0,000207,058,02,1,03,1.0,21.0,5.0,10.0,10.0,6.0,2.0,,,,3.0,7.0,3.0,,,,4.0,1.0,,1.0,1.0,,,,,,30.0,1.0,,1.0,1.0,10.0,,7.0,,,,,,,,,,3100.0,7522.0,2.0,,,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,30.0,,,,,,,,,,,,5.0,,,,,300.0,0.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,7.0,1,0823,75.76737685438277,4.0,300.0,135.0,0.0,0.0,2.0,1.0,,2.0,7.0,3.0,080168000207,08016800020705802,080168000207058021,08016800020705802103,202512.0,True,True,False,True,False,True,True
2.0,80168.0,000207,058,05,1,01,2.0,40.0,1.0,3.0,10.0,6.0,2.0,,,,11.0,6.0,6.0,,,,4.0,2.0,80550.0,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,9700.0,9111.0,10.0,,,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,8.0,1.0,1.0,,,1.0,40.0,,,,,,,,,,,,3.0,,,,,470.0,0.0,1.0,140.0,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,0823,75.76737685438277,4.0,610.0,305.0,0.0,0.0,1.0,1.0,,3.0,9.0,20.0,080168000207,08016800020705805,080168000207058051,08016800020705805101,202512.0,True,True,False,True,False,False,True
2.0,80168.0,000207,058,06,1,01,1.0,62.0,1.0,10.0,10.0,5.0,2.0,,,,2.0,9.0,5.0,,1.0,30330101.0,6.0,2.0,80350.0,3.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,6910.0,2611.0,6.0,2.0,,2.0,,,,,,,,,,,,,30.0,6.0,1.0,1.0,3.0,1.0,1.0,40.0,,,,,,,,,,,,5.0,400.0,2.0,,0.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,7.0,1,0823,75.76737685438277,5.0,400.0,351.4,0.0,0.0,4.0,1.0,,1.0,2.0,13.0,080168000207,08016800020705806,080168000207058061,08016800020705806101,202512.0,True,True,False,True,False,True,False
2.0,80168.0,000207,058,06,1,02,2.0,60.0,2.0,1.0,10.0,5.0,2.0,,,,2.0,10.0,2.0,,1.0,50410102.0,6.0,1.0,,3.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,8412.0,1112.0,1.0,,,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,30.0,1.0,2.0,,,,1.0,40.0,,,,,,,,,,,,1.0,,,,,800.0,87.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,0823,75.76737685438277,5.0,887.0,351.4,0.0,0.0,1.0,1.0,,1.0,1.0,15.0,080168000207,08016800020705806,080168000207058061,08016800020705806102,202512.0,True,True,False,True,False,False,False
2.0,80168.0,000207,058,06,1,03,1.0,36.0,3.0,10.0,10.0,6.0,2.0,,,,2.0,8.0,3.0,,1.0,20610303.0,6.0,1.0,,3.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,9511.0,3512.0,6.0,2.0,,2.0,,,,,,,,,,,,,3.0,9.0,1.0,1.0,3.0,1.0,1.0,40.0,,,,,,,,,,,,5.0,470.0,2.0,,0.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,5.0,1,0823,75.76737685438277,5.0,470.0,351.4,0.0,0.0,1.0,1.0,,1.0,3.0,19.0,080168000207,08016800020705806,080168000207058061,08016800020705806103,202512.0,True,True,False,True,False,False,False
2.0,80168.0,000207,058,06,1,04,2.0,27.0,3.0,10.0,10.0,6.0,2.0,,,,2.0,9.0,5.0,,1.0,30720703.0,6.0,1.0,,3.0,2.0,12.0,2.0,,,,,,,,,,,,,6.0,20.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,5.0,1,0823,75.76737685438277,5.0,,351.4,0.0,0.0,7.0,,1.0,,,,080168000207,08016800020705806,080168000207058061,08016800020705806104,202512.0,True,False,True,True,False,False,False
2.0,80168.0,000207,058,07,1,01,2.0,48.0,1.0,3.0,10.0,6.0,2.0,,,,11.0,6.0,6.0,,,,3.0,1.0,,1.0,2.0,12.0,2.0,,,,,,,,,,,,,2.0,16.0,,,,1.0,2.0,16.0,9700.0,9111.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,2.0,,1.0,350.0,2.0,,2.0,,2.0,,2.0,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,1,0823,75.76737685438277,4.0,,87.5,1.0,0.0,7.0,,1.0,,,,080168000207,08016800020705807,080168000207058071,08016800020705807101,202512.0,True,False,True,True,False,False,False
2.0,80168.0,000207,058,07,1,02,1.0,23.0,3.0,10.0,10.0,6.0,2.0,,,,2.0,9.0,5.0,,1.0,30610401.0,3.0,1.0,,1.0,2.0,12.0,2.0,,,,,,,,,,,,,8.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,8.0,1,0823,75.76737685438277,5.0,,87.5,1.0,0.0,7.0,,1.0,,,,080168000207,08016800020705807,080168000207058071,08016800020705807102,202512.0,True,False,True,True,False,False,False
2.0,80253.0,900202,058,01,1,01,1.0,48.0,1.0,3.0,10.0,5.0,2.0,,,,5.0,4.0,6.0,1.0,,,3.0,1.0,,1.0,1.0,,,,,,25.0,1.0,,4.0,,,6.0,,,,,,,,,,,127.0,6112.0,4.0,,,,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,30.0,11.0,1.0,3.0,2.0,2.0,1.0,25.0,,,,,,,,,,,,3.0,,,,,100.0,0.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,6.0,1,0822,451.6310755178585,3.0,100.0,51.666666666666664,1.0,1.0,4.0,1.0,,2.0,6.0,1.0,080253900202,08025390020205801,080253900202058011,08025390020205801101,202512.0,True,True,False,True,True,True,True
2.0,80253.0,900202,058,02,1,01,1.0,40.0,1.0,10.0,10.0,5.0,2.0,,,,11.0,4.0,3.0,1.0,,,6.0,1.0,,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,4922.0,8321.0,6.0,2.0,,2.0,,,,,,,,,,,,,25.0,3.0,1.0,1.0,2.0,1.0,1.0,40.0,,,,,,,,,,,,5.0,500.0,2.0,,180.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,4.0,1,0822,451.6310755178585,3.0,320.0,158.0,0.0,0.0,4.0,1.0,,1.0,8.0,8.0,080253900202,08025390020205802,080253900202058021,08025390020205802101,202512.0,True,True,False,True,False,True,False
2.0,80253.0,900202,058,02,1,03,1.0,19.0,7.0,10.0,10.0,6.0,2.0,,,,11.0,7.0,1.0,,,,4.0,2.0,80753.0,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,4520.0,7231.0,2.0,,,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,40.0,,,,,,,,,,,,5.0,,,,,470.0,0.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,6.0,1,0822,451.6310755178585,4.0,470.0,158.0,0.0,0.0,1.0,1.0,,1.0,7.0,7.0,080253900202,08025390020205802,080253900202058021,08025390020205802103,202512.0,True,True,False,True,False,False,False
2.0,80253.0,900202,058,02,1,04,1.0,18.0,7.0,10.0,10.0,6.0,2.0,,,,11.0,7.0,3.0,,,,4.0,2.0,80753.0,1.0,2.0,12.0,2.0,,,,,,,,,,,,,2.0,25.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,5.0,1,0822,451.6310755178585,4.0,,158.0,0.0,0.0,7.0,,1.0,,,,080253900202,08025390020205802,080253900202058021,08025390020205802104,202512.0,True,False,True,True,False,False,False
2.0,80253.0,900202,058,04,1,01,2.0,36.0,1.0,10.0,10.0,4.0,2.0,,,,11.0,4.0,6.0,1.0,,,3.0,2.0,80150.0,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,5610.0,5120.0,2.0,,,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,40.0,,,,,,,,,,,,5.0,,,,,560.0,0.0,1.0,70.0,,,,2.0,,2.0,,2.0,,2.0,,1.0,55.0,2.0,,,,,,,,,,,,,,,6.0,1,0822,451.6310755178585,3.0,630.0,265.0,0.0,0.0,1.0,1.0,,1.0,5.0,9.0,080253900202,08025390020205804,080253900202058041,08025390020205804101,202512.0,True,True,False,True,False,False,False
2.0,80253.0,900202,058,04,1,02,2.0,18.0,3.0,10.0,10.0,5.0,2.0,,,,11.0,5.0,10.0,1.0,,,4.0,1.0,,1.0,1.0,,,,,,25.0,1.0,,4.0,,,6.0,,,,,,,,,,,127.0,6112.0,4.0,,,,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,11.0,1.0,3.0,2.0,2.0,1.0,25.0,,,,,,,,,,,,5.0,,,,,120.0,0.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,9.0,1,0822,451.6310755178585,3.0,120.0,265.0,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,080253900202,08025390020205804,080253900202058041,08025390020205804102,202512.0,True,True,False,True,True,True,True
2.0,80253.0,900202,058,04,1,05,1.0,22.0,4.0,10.0,10.0,5.0,2.0,,,,11.0,7.0,2.0,,,,4.0,1.0,,1.0,1.0,,,,,,25.0,1.0,,4.0,,,5.0,,,,,,,,,,,127.0,6112.0,4.0,,,,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,11.0,1.0,3.0,2.0,2.0,1.0,25.0,,,,,,,,,,,,5.0,,,,,400.0,0.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,6.0,1,0822,451.6310755178585,4.0,400.0,265.0,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,080253900202,08025390020205804,080253900202058041,08025390020205804105,202512.0,True,True,False,True,True,True,True
2.0,80253.0,900202,058,06,1,02,1.0,28.0,2.0,10.0,10.0,5.0,2.0,,,,11.0,7.0,2.0,,,,3.0,1.0,,1.0,1.0,,,,,,25.0,1.0,,4.0,,,6.0,,,,,,,,,,,4100.0,9313.0,4.0,,,,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,25.0,,,,,,,,,,,,5.0,,,,,0.0,0.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,6.0,1,0822,451.6310755178585,4.0,0.0,81.25,1.0,0.0,4.0,1.0,,2.0,9.0,6.0,080253900202,08025390020205806,080253900202058061,08025390020205806102,202512.0,True,True,False,True,False,True,True
2.0,80253.0,900202,058,07,1,02,1.0,22.0,3.0,10.0,10.0,6.0,2.0,,,,11.0,5.0,3.0,1.0,,,3.0,1.0,,1.0,1.0,,,,,,25.0,1.0,,4.0,,,6.0,,,,,,,,,,,127.0,9211.0,4.0,,,,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,11.0,1.0,3.0,2.0,2.0,1.0,25.0,,,,,,,,,,,,5.0,,,,,80.0,0.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,6.0,1,0822,451.6310755178585,3.0,80.0,40.0,1.0,1.0,4.0,1.0,,2.0,9.0,1.0,080253900202,08025390020205807,080253900202058071,08025390020205807102,202512.0,True,True,False,True,True,True,True
2.0,80253.0,900202,058,07,1,05,1.0,28.0,4.0,10.0,10.0,5.0,2.0,,,,11.0,7.0,1.0,,,,3.0,1.0,,1.0,1.0,,,,,,25.0,1.0,,4.0,,,6.0,,,,,,,,,,,127.0,9211.0,4.0,,,,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,18.0,11.0,1.0,2.0,2.0,2.0,1.0,25.0,,,,,,,,,,,,5.0,,,,,160.0,0.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,0822,451.6310755178585,4.0,160.0,40.0,1.0,1.0,4.0,1.0,,2.0,9.0,1.0,080253900202,08025390020205807,080253900202058071,08025390020205807105,202512.0,True,True,False,True,True,True,True
2.0,80257.0,000103,058,01,1,01,1.0,37.0,1.0,10.0,10.0,5.0,2.0,,,,11.0,6.0,4.0,,,,3.0,3.0,170.0,1.0,1.0,,,,,,25.0,1.0,,4.0,,,6.0,,,,,,,,,,,311.0,6222.0,6.0,1.0,1.0,2.0,,,,,,,,,,,,,2.0,3.0,1.0,2.0,3.0,2.0,1.0,25.0,,,,,,,,,,,,5.0,70.0,2.0,,0.0,,,,,,,,2.0,,2.0,,1.0,50.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,4.0,2,0822,374.891074399553,4.0,70.0,32.857142857142854,1.0,1.0,4.0,1.0,,2.0,6.0,1.0,080257000103,08025700010305801,080257000103058011,08025700010305801101,202512.0,True,True,False,True,True,True,True
2.0,80257.0,000103,058,01,1,06,1.0,15.0,7.0,10.0,10.0,6.0,2.0,,,,11.0,5.0,9.0,1.0,,,3.0,2.0,80550.0,1.0,1.0,,,,,,25.0,1.0,,4.0,,,6.0,,,,,,,,,,,311.0,9216.0,7.0,,,,,,,,,,,,,,,,1.0,3.0,1.0,2.0,2.0,2.0,1.0,25.0,,,,,,,,,,,,5.0,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,1,0822,374.891074399553,3.0,,32.857142857142854,1.0,1.0,5.0,1.0,,2.0,9.0,1.0,080257000103,08025700010305801,080257000103058011,08025700010305801106,202512.0,True,True,False,True,True,True,True
2.0,80257.0,000103,058,02,1,01,1.0,71.0,1.0,10.0,10.0,5.0,2.0,,,,1.0,4.0,6.0,1.0,,,3.0,3.0,170.0,1.0,1.0,,,,,,25.0,1.0,,4.0,,,6.0,,,,,,,,,,,127.0,6112.0,6.0,1.0,1.0,2.0,,,,,,,,,,,,,35.0,10.0,1.0,1.0,2.0,2.0,1.0,25.0,,,,,,,,,,,,5.0,200.0,2.0,,50.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,1,0822,374.891074399553,3.0,150.0,125.0,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,080257000103,08025700010305802,080257000103058021,08025700010305802101,202512.0,True,True,False,True,True,True,True
2.0,80257.0,000103,058,03,1,01,1.0,51.0,1.0,3.0,10.0,5.0,2.0,,,,11.0,4.0,6.0,1.0,,,3.0,1.0,,1.0,1.0,,,,,,25.0,1.0,,4.0,,,6.0,,,,,,,,,,,311.0,6222.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,30.0,3.0,1.0,1.0,2.0,2.0,1.0,25.0,,,,,,,,,,,,3.0,120.0,2.0,,0.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,6.0,1,0822,374.891074399553,3.0,120.0,314.0,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,080257000103,08025700010305803,080257000103058031,08025700010305803101,202512.0,True,True,False,True,True,True,True
2.0,80257.0,000103,058,03,1,02,2.0,53.0,2.0,1.0,10.0,5.0,2.0,,,,11.0,6.0,6.0,,,,3.0,1.0,,1.0,1.0,,,,,,40.0,,1.0,4.0,,,6.0,,,,,,,,,,,8411.0,1113.0,1.0,,,,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,1.0,40.0,,,,,,,,,,,,1.0,,,,,470.0,38.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,7.0,1,0822,374.891074399553,4.0,508.0,314.0,0.0,0.0,1.0,1.0,,1.0,1.0,15.0,080257000103,08025700010305803,080257000103058031,08025700010305803102,202512.0,True,True,False,True,False,False,False
2.0,80257.0,000103,058,05,1,01,2.0,36.0,1.0,10.0,10.0,6.0,2.0,,,,11.0,4.0,3.0,1.0,,,3.0,1.0,,1.0,1.0,,,,,,25.0,1.0,,4.0,,,6.0,,,,,,,,,,,311.0,6222.0,6.0,1.0,1.0,2.0,,,,,,,,,,,,,20.0,3.0,1.0,1.0,2.0,2.0,1.0,25.0,,,,,,,,,,,,5.0,100.0,2.0,,0.0,,,,,,,,2.0,,2.0,,1.0,70.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,8.0,2,0822,374.891074399553,3.0,100.0,56.666666666666664,1.0,0.0,4.0,1.0,,2.0,6.0,1.0,080257000103,08025700010305805,080257000103058051,08025700010305805101,202512.0,True,True,False,True,True,True,True
2.0,80257.0,000103,058,06,1,01,1.0,36.0,1.0,10.0,10.0,6.0,2.0,,,,11.0,4.0,6.0,1.0,,,3.0,2.0,80550.0,1.0,1.0,,,,,,30.0,1.0,,4.0,,,6.0,,,,,,,,,,,311.0,6222.0,6.0,1.0,1.0,2.0,,,,,,,,,,,,,3.0,3.0,1.0,1.0,2.0,2.0,1.0,30.0,,,,,,,,,,,,5.0,120.0,2.0,,20.0,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,6.0,1,0822,374.891074399553,3.0,100.0,106.25,0.0,0.0,4.0,1.0,,2.0,6.0,1.0,080257000103,08025700010305806,080257000103058061,08025700010305806101,202512.0,True,True,False,True,True,True,True
